2.663126711815622549e+00 9.279198566666815751e+00
8.817831081245238067e+00 3.925499142409181630e+00
8.373147671323788899e+00 4.289630984146681314e+00
1.056595847956504031e+01 7.286429334380796874e+00
1.878762204361460686e+00 3.922062977409735751e+00
7.562467475046151577e+00 2.451689804563770281e+00
6.760642872463463959e+00 -8.020000153430615342e-01
6.762342217540113332e+00 6.839997823028952872e+00
4.353191312859326700e+00 7.995672553418724071e+00
6.404391110248393026e+00 5.908046413090630722e+00
5.480716376041161908e+00 4.675162988546703424e+00
4.323027823772380707e+00 -2.461654024472617941e+00
4.182792178811721051e+00 1.771860032119290107e+00
6.281592279790002564e-01 9.039600232817958769e+00
5.311362962140614208e+00 4.292310321861457112e+00
3.720357097956147996e+00 6.348069708514550769e+00
5.717885585697235484e-02 5.262571543165505794e+00
1.043830409811603133e+01 7.214928123575773178e+00
2.921048214658935382e+00 -1.892192252349800263e+00
2.791814302693020444e+00 4.307508006580877513e+00
2.629925390737985147e+00 5.637885413667794055e+00
-1.571096253556372169e+00 8.385523587407574198e+00
6.634497027815082326e+00 9.945441498308619899e+00
2.054765813972343036e+00 3.022641962828624074e+00
5.897339546509746455e+00 6.488991293358306933e+00
3.012531719831851085e+00 9.057186235351021963e+00
5.636943985355314268e+00 5.397023723746126933e+00
3.327396397034723563e+00 1.834146756077223550e+00
8.366156452441531499e+00 1.000681508126759489e+00
6.056546618772257418e+00 2.382841754865594464e+00
6.401667869364729313e+00 7.307199132207173875e+00
4.293070908349674752e+00 2.146168922145511360e+00
8.898144674020070255e+00 7.501740673524182945e+00
5.298570751816602531e+00 -6.798572876037756174e-02
5.348414679671736671e+00 6.511922409318141369e+00
2.159994315761350592e+00 3.865154978626265780e+00
-2.586538506630100542e-01 4.123026916230189798e+00
1.004402423642438258e+01 5.754398134515528618e+00
6.102946903670736667e+00 -5.461549127428435568e-01
1.212492178925026032e+00 5.224019298854845950e+00
7.642678779525299504e+00 4.949465161300025784e+00
4.748371154027812402e+00 1.239305561627115804e+00
4.601190245534896306e+00 2.672629169452081843e+00
6.856825601882025722e+00 4.783387280067509018e+00
6.490455607511016467e-01 1.401915998906527516e+00
5.320807397314947451e+00 3.377185295573802204e+00
7.254781121421665091e+00 1.780394719555986605e+00
7.269010391898839352e+00 5.331533312726413065e+00
-1.295537701113484097e+00 4.447082600525981810e+00
5.018701431321045625e+00 2.616817669389771339e+00
4.517699150609468361e+00 5.732694640374319306e+00
4.032325298923116641e+00 2.733404426256094588e+00
6.248543650507706104e+00 1.699195328569337970e+00
4.750145141620315314e+00 9.827409580384957266e+00
-2.196392650642806643e-01 3.713394253528954803e+00
-4.910613872941711477e-01 2.013478396745657317e+00
5.884791817222066790e+00 2.333099910263047860e-01
2.647439250853375725e+00 4.950988704268028506e+00
7.590846301715696853e+00 2.453449609646674023e+00
5.111267785941215891e-01 7.360401906202456601e+00
2.334699071696153538e-01 2.318781409388346315e+00
2.982418918580676426e+00 4.033328007205835064e+00
4.544961507993737548e+00 6.352604847810299660e+00
5.793340744294377842e+00 3.834699012195184054e+00
7.200583975659773373e+00 4.878517718640159373e+00
1.407124532889348689e+00 9.878280780772254133e+00
-7.468020817199114703e-01 2.647511635987032541e+00
4.477210047763886536e+00 7.738820106637589902e+00
5.714801371215090242e+00 2.822461693924035231e+00
1.814375248884280012e+01 8.425821377917751320e+00
4.595073925741071541e+00 9.328923497114328001e+00
9.200404756592401867e+00 2.640423223509501760e+00
4.529301130714369350e-01 5.218488525577225090e+00
7.623427513189628968e+00 1.405878917086559099e+01
2.977866897043314420e+00 5.221652818705309507e+00
8.327198741409789662e+00 3.502022937581796391e+00
5.853784471478816087e+00 7.058785321409017932e+00
6.043384571964242724e+00 4.777635280941591844e+00
1.073519037627949757e+01 6.419704080276363634e+00
3.863376818573731608e+00 3.941961576370320408e+00
1.201126734236430771e+01 7.564094667518793003e+00
3.320602807908255016e+00 -1.311432435781730632e+00
5.446349712493274708e+00 1.833547548017566697e-02
8.568775765614542905e+00 6.554825776550874394e+00
5.046268922727011663e+00 9.581992564568864168e-01
6.620461815934212346e+00 1.054932724731606086e+01
8.459860524546288119e+00 8.661340386603152197e+00
6.886537358532257791e+00 6.006141592315292321e+00
7.302133876216727160e+00 3.791280071221668990e+00
-8.619764482383587278e-01 1.782298483692975388e+00
4.885829364004862896e+00 5.254427945471810801e+00
4.412939236155231981e+00 4.767966741638211658e+00
3.929588428316076687e+00 1.501793260507366234e+01
3.368655312315029349e+00 1.071936594553617894e+01
5.166120325444259365e+00 6.451100393552822609e+00
5.937448261757110934e+00 6.380343904961067736e+00
4.044493480115425754e+00 1.501305374928154635e+00
1.891118791428967327e+00 3.850357975134406807e+00
6.484348678875992533e+00 2.953136774412633780e+00
-1.330717254659635529e+00 2.181859798787229909e+00
-2.989325876327075804e-02 7.378704840442388502e+00
7.534685315849706022e+00 9.303098248656372249e+00
8.858484495154382188e+00 5.692262296080364159e+00
6.786110994697423848e+00 1.027458663766253721e+01
1.867044505114785924e+00 6.548233143732399952e+00
6.768202397839073292e+00 3.431743135429267788e+00
7.189705668914809777e+00 7.039204164781514450e+00
1.016802993648096276e+01 4.254288627325383487e+00
-2.213348718293186579e-01 7.818862902743125787e+00
9.012094024337660159e-01 6.094826032852972197e+00
2.913986280413813468e+00 7.277910382831064950e+00
6.757377521554813526e+00 4.479887356104768514e+00
5.508557978629678331e+00 3.318831067729688833e+00
3.373632847817907177e+00 1.302456103241939900e+01
9.419287565168879439e+00 -2.526241589589741210e+00
6.205143671773704739e+00 2.819523626835000130e+00
2.701323579430405797e+00 -1.387884427011343291e+00
3.939332293881625091e+00 -2.233396381359543881e+00
9.565831494872341523e+00 3.827189474035904038e+00
2.510125299516275277e+00 2.591047815355685291e+00
8.873576840384842512e-01 3.789024084066495490e+00
7.640235359609666155e+00 4.907735423151998511e+00
8.359769769218608815e+00 8.537566798450285432e+00
8.634903834220404306e+00 3.280136995328558402e+00
4.622548963337592909e+00 7.866345999000752265e+00
6.187097078647989079e+00 4.015855474427016070e+00
6.128962957536555400e+00 2.404802706432106252e+00
3.662146559957620617e+00 8.068646125855810425e+00
1.721056893227385309e+00 7.776082838189637414e-01
3.916385031191387256e+00 6.340637340585793424e+00
7.652501229462600918e+00 4.269172029034013605e+00
8.297175832869733370e+00 1.828485742951174942e+00
8.233150325377762258e+00 9.808495523410176276e+00
5.207597965800869311e+00 9.665590003233521799e+00
3.095394419377239359e+00 5.469699457629821460e+00
1.942837430644847707e+00 5.243101371866178972e+00
6.935542612892824366e+00 3.289242525159703501e+00
6.468645865029047037e+00 4.846418724429836900e+00
3.062390211255769046e+00 7.483465605816205901e+00
3.018244716639937320e+00 5.494987799698368924e+00
-6.159640942424417176e+00 4.343916478893310895e+00
1.102302846499980404e+01 7.163183573518409730e+00
4.965119578790971211e+00 6.145354263258449024e+00
4.960116477358098130e+00 1.255477108204259196e+01
5.420827233304236437e+00 3.944661315841016425e+00
3.579768940436724556e+00 2.874718311540492177e+00
9.536804901165742976e+00 2.835084834622437544e+00
2.727990901850778638e+00 1.069398097068329534e+01
6.372102324701172549e+00 7.875669574087373448e+00
2.053308323535179447e+00 4.151937545831677845e+00
6.059540227589629069e+00 4.773222709559423294e+00
5.220938142507745461e+00 7.538277636222531441e+00
4.640697158355668428e+00 7.513349014108600343e+00
5.002706983399292540e+00 4.491491668745095645e+00
1.159986874809860780e+01 3.648071549122088975e+00
8.164723632818194687e+00 4.299946842194138696e+00
5.587082820524159388e+00 7.428005243850357431e+00
2.038129113867075848e+00 7.085898010504960709e-01
7.483149210640654303e+00 9.314900737502554762e+00
8.004921877055274138e+00 6.580081587463838311e+00
4.443154065971404165e+00 4.248025831260423324e+00
4.818352814928013927e+00 7.186170329507254095e+00
1.935290251628941416e+00 7.600909603612469922e+00
4.150997104092171597e+00 4.848711016659650319e+00
3.749244098821385762e+00 6.976499537177790700e+00
7.801498347302960212e+00 1.189403755724922007e+01
3.655567660908417338e+00 7.153265874046677908e+00
6.550241676088401022e+00 6.258427317727858430e+00
3.231518749901413745e+00 2.314011015275837302e+00
8.800969678109243688e+00 3.308131517091340790e+00
6.417361942062489000e+00 2.920491572000583957e+00
1.002671712641858193e+01 5.611660225276772884e+00
3.095362447902904268e+00 6.601373821358313521e+00
2.919569478301519361e+00 1.445297766754998658e+00
1.052843240544978798e+01 6.670945958005001231e-01
-5.877639666804830298e-01 2.207615137942642747e+00
1.093475883416130401e+01 3.225319883916162311e+00
8.498914061228795447e+00 1.816023089428252302e+00
3.286434738802890720e+00 -2.544945315986160139e-01
-1.114613842437318425e+00 8.086818161199797572e+00
2.191434563884220754e+00 5.995643428342404491e+00
3.601570732335998670e+00 8.094362944585110853e+00
9.361707589883570435e+00 7.615192833134747374e+00
3.291189914795304983e+00 9.532918698970087590e+00
3.630326230100780371e+00 6.796150840304509444e+00
1.240438737844477224e+00 7.524847342897939662e+00
7.779900104687435203e+00 6.015851379643115671e+00
1.186306972340444155e+01 6.075556424318405924e+00
5.139447838315749806e+00 4.337915585848005406e+00
5.466804072834525741e+00 3.583195419825654149e+00
4.071103845878923266e+00 3.816889382754243165e+00
4.374732822619603390e+00 1.305778108186230924e+01
3.775601695293825166e+00 4.271541501029858523e+00
6.239856813894071763e+00 4.528418186935956768e+00
1.039953201631266921e+00 5.165470779757946218e+00
1.266496619004841673e+00 7.128254964101756741e+00
7.020261089084897321e+00 1.168901255791942262e+00
3.848202534499352012e+00 5.251143195031315436e+00
6.456272532792597829e+00 3.414333292234539741e+00
6.355138679601962437e+00 5.310374290660573315e+00
1.915454179222773501e+00 7.745707867668342850e+00
8.636387092176351032e+00 4.235202046744066529e+00
2.629967717734710497e+00 8.423411866705549755e+00
9.015459523742901382e+00 4.727764831458189043e+00
7.594119054600463770e+00 7.042215364161095614e+00
2.408737605781121172e+00 8.150536065191982260e-01
8.907756966107562846e+00 7.649596212801926143e+00
7.034089926421350114e+00 6.985826543959712254e-01
6.070422655584502891e+00 7.836709282259922027e+00
8.191127191019909048e-02 -1.112696925675334292e+00
8.071900381710914729e+00 4.510705612643932660e+00
6.454203620611123071e+00 1.113489420012629694e+01
4.600353425403069352e+00 1.095313080508270787e+01
4.560709593862158684e+00 -1.019674741224193326e+00
4.109039679542990875e+00 9.495529235655439493e+00
6.449839795543956811e+00 6.347856352713638906e+00
3.059565566130040715e+00 5.483009304187326904e+00
7.701395770972565558e+00 5.911506096326856863e+00
4.211183167238976566e+00 7.919942905301510017e+00
3.172932006351445011e+00 6.178098191097613601e+00
4.108848602320672505e+00 4.182079761023817177e+00
5.558610964288762446e+00 5.602759877355445006e+00
3.227584447879988439e+00 5.240595889031789412e+00
-2.319874198238880858e+00 6.095600205941680727e+00
6.172750958138273347e+00 3.284890615170019235e+00
6.338698365527783984e+00 2.455959231795836306e+00
4.280554801318232627e+00 1.910358685606614593e+00
3.607347069668149331e+00 8.484884697618626959e+00
1.159356229831624674e+01 1.298465148309610573e+00
1.170534109807164214e-02 2.080816360431096967e+00
4.251411002892369950e+00 9.845342750017946898e+00
7.620002120643476928e+00 1.390467828796468908e+00
7.570841872706535192e+00 7.651440202756080389e+00
6.160563455764886065e+00 6.185124765536007097e+00
6.287691449104773511e+00 6.821598673540207436e+00
1.211561022264407228e+01 5.413557834970375460e+00
6.347510638801429295e+00 5.504207594699952466e+00
7.470699669039433388e+00 1.919170825009847814e+00
8.188957018628789442e+00 4.898231766771558249e+00
-2.736332203673335073e-01 8.347292113365336164e+00
1.875362717253231448e+00 4.027242455973542690e+00
3.809934019835266916e+00 4.930069259949354965e+00
6.895077444779461828e+00 6.381887774734081198e+00
-2.479634415773377398e-01 4.384314463796126660e+00
2.703216005449187165e+00 6.808410487221478569e+00
4.714586109403652969e+00 2.343279885091122061e+00
7.328824383095120965e+00 3.392246985959798344e+00
3.444535482488470635e+00 3.876265378178664012e+00
4.223221292151864148e-01 1.879648285198135760e+00
6.141949193826641284e+00 3.383097019656970961e+00
6.257474166475759603e+00 7.960003808003412118e+00
7.980395988087003900e+00 2.335334838288990689e+00
5.564540764391113115e+00 3.836722415092203686e+00
6.937283773398407405e+00 5.261146633974671083e+00
5.404172185408153695e+00 1.108599034168878461e+01
4.070349659354000948e+00 7.354739840572122489e+00
5.105488673770724795e+00 2.527352846286417876e+00
3.267172508558242150e+00 3.972981080522147046e+00
3.375004819283171198e+00 8.932945651160419942e-01
3.269487938501173474e+00 3.640617623571779760e+00
1.013203212768958039e+01 1.294699991953818774e+01
3.732277565771605410e+00 4.460290100991572082e+00
1.075898637395164315e+01 3.983484605397829004e+00
5.340275606792975083e+00 6.101878575005063254e+00
5.085693441846273366e+00 1.147852000780169135e+01
1.090477663257061280e+01 3.586977353318731687e+00
8.251237653254287707e+00 -9.520851814446995576e-02
9.257463245322195888e+00 5.231507448240009239e+00
9.515608226972688044e+00 1.339024488925893763e+00
6.873936430205144887e+00 1.018146426204963362e+01
1.360189222358458849e+00 7.140626713910586787e+00
9.683305848391899673e+00 3.206457359818277730e+00
1.089621726639856902e+01 7.278004878721138660e+00
1.633353178736668188e+00 2.700828350806116607e+00
6.780513071003658965e+00 3.379646792493246288e+00
8.621915132984829810e+00 8.947535369239695058e+00
5.323902189606757318e-01 5.510233057719982952e+00
2.722427012214501119e-01 8.913487630492776148e+00
1.818026480458485139e+00 8.870022072676237102e+00
8.345142112282836422e+00 5.332715742026023165e+00
9.259517254487802163e+00 1.228507613884492145e+01
5.172510171362864284e+00 2.746711898908069660e+00
2.583895066087823711e+00 1.931578742308141194e+00
7.710968034508226765e+00 1.512632579204117089e+00
5.236172658248760214e+00 7.121199050160587518e+00
2.683359993261706489e+00 3.348416911914838145e+00
4.318418336841053140e+00 4.657003789235040436e+00
8.666840040129924816e+00 5.819565153814405534e+00
4.187133725817066221e+00 7.892673076561516510e+00
8.859765548925636836e+00 5.136469917150139786e+00
4.610463034924058512e+00 4.631512035509832259e+00
8.540640107578036933e+00 -1.648195842486525287e+00
1.889279793471896340e+00 7.050966921798792697e+00
5.149730309026271158e+00 8.720735617898579761e+00
6.825357619972054479e-01 9.829481941276480228e+00
-2.841191175657407086e-01 -4.610847315294739346e-01
2.378788001757150106e+00 2.537013688683415147e+00
7.623384393470924891e+00 1.092753029707701806e+01
4.793911870692079802e+00 4.388614698655086244e+00
9.203879027059743478e+00 3.648391376301512778e+00
6.203407311666541801e+00 6.612456292659466328e+00
2.573799580131398201e+00 8.423203626004536204e+00
-1.298768553297381168e+00 1.007981706422285839e+01
6.402648403303441427e+00 3.402324187379914822e+00
3.927311480962745183e+00 2.548541692549951332e+00
5.053194127045167683e+00 6.200741476162513699e+00
4.951970713764610288e+00 8.315476934343685400e+00
1.040540708939980874e+01 7.088894985849879760e+00
3.161026478382971128e+00 4.415679485196347009e+00
4.829848722040710918e+00 8.176803877613501470e+00
4.100541472254622732e+00 8.939845927848692142e+00
5.788700188237568156e+00 -5.591359714006092219e-01
5.174260908545821103e+00 6.173639263178008818e+00
6.759962315477430650e+00 5.259968782852080693e+00
1.026402495207823229e+00 2.927101673732783294e+00
-5.557295187149131621e-01 2.687535898778767862e+00
2.851853995882831505e+00 7.337620115290199863e+00
8.415168162937717966e+00 3.398773821514325277e+00
6.047300909763885457e+00 1.028554844451818795e+01
7.221387330863542786e+00 1.565833772627293730e+00
6.513153951967245447e+00 1.704347832285916908e+00
3.023129131429054262e+00 1.898181671375897217e+00
2.570792172054048308e-01 6.037649342887884352e+00
1.029728517794842801e+01 1.020686943579392292e+01
-3.513633606844557278e-02 8.832215904572290555e+00
4.673397230013924819e+00 1.105239730361374484e+01
1.116439926067526756e+01 6.388379488665846040e+00
1.112415407897549446e+00 4.351375792933757758e+00
5.715667288375217758e+00 2.263775271456483384e+00
3.817277935992422933e+00 7.028852496154298635e+00
5.576938357532610802e+00 1.133391648146571029e+01
3.247769123409726788e+00 4.028136422956226426e+00
8.316834039437583925e-01 3.995700390338696284e+00
3.742824183544304795e+00 2.243099618567747200e+00
5.085957932884150878e+00 6.668676968492611934e+00
1.256629181186527333e+00 4.135287581663735779e-01
3.268046682268884950e+00 3.286437789406270404e+00
3.933040654702847583e+00 4.836010868095252491e+00
8.823302419996316814e+00 5.989897851433421572e+00
3.724542816149973845e+00 5.007553152097480975e+00
7.143027058633729887e+00 3.796343571344449330e+00
7.911060138821311760e+00 2.178914386134573444e+00
6.613914306850445790e+00 7.961903054370396582e+00
3.011580433636876108e+00 5.294620975878185476e+00
6.483195545656929681e+00 4.025714338340312004e+00
9.592089159149097100e+00 8.951513650303740022e+00
3.668173645343317801e+00 1.676351030097933403e+00
4.459776794065958505e+00 5.655458881999346765e+00
6.549345561856052100e+00 3.506701884496349120e+00
2.655644064779079994e+00 5.093504281954665203e+00
5.698113506288990493e+00 8.506230200411216913e+00
8.753885407072584002e+00 3.230707261082858661e+00
7.541078089859778899e+00 8.563255932082096678e+00
9.207554476312763470e+00 7.645524795023659337e+00
-6.707141431825291988e-02 -2.327511978241757262e+00
4.283227083725811291e+00 6.837050163594518892e+00
3.157373485466460572e+00 9.432383393094564639e+00
2.699490552370876983e+00 3.761836236867040384e+00
3.514565962162441437e+00 6.121487916517793337e+00
5.802180754935005069e+00 3.619964847463825297e+00
-1.259635258735380958e+00 4.834288974959107144e+00
6.227217246472120493e+00 2.697507401691338735e+00
9.394038981361347851e+00 4.251187844232004132e+00
4.391127054933203766e-01 3.098488278256170680e+00
3.319348862216679130e+00 8.656884593416231510e+00
1.053720122398642101e+00 6.640514751044820585e+00
3.820015153991887402e+00 5.203210388576224865e+00
5.110550183727392337e+00 4.959474949158387602e+00
9.993301928854890548e+00 9.751457745901552343e+00
4.409164165801902513e+00 4.895821541887544370e+00
3.317168130208272281e+00 2.175943413396378201e+00
6.827787529663076782e+00 7.749606136186073968e+00
8.598007246796774083e+00 2.362852158605226460e+00
4.173798306686360426e+00 7.934403112639101252e-01
3.380514650345528338e+00 2.814229704371467022e-01
6.947343406688652578e+00 5.348185051571308968e+00
4.833976383461222603e+00 1.187871522922505463e+01
1.581108198312186630e-01 7.848754314475501204e+00
6.904577274955645549e+00 4.074096657910933672e+00
5.511586130145407658e+00 4.989033584965789636e+00
8.104343209618502186e+00 7.053359491959824368e+00
1.117182949704725736e+01 2.128154877446556181e+00
4.240292954047419016e+00 6.776109292773124793e+00
5.141615041002504327e+00 5.277303713038319799e+00
2.523216481580143444e+00 6.115966719033745669e+00
2.458522318197059686e+00 5.990812120776018546e+00
8.368896311416511580e+00 9.663515829696741832e+00
4.401763817338617990e+00 4.371687630390114876e+00
3.728340056607603259e+00 6.375484943080609312e+00
9.339119009979196306e+00 3.316571586883281242e+00
4.461325232800022356e+00 9.403387213164755565e+00
7.617060114486611688e+00 7.518569605635461173e+00
-1.900518791525005469e-01 5.884005168857586732e+00
5.019706261607893794e+00 5.869920440056354494e+00
5.126488668320578590e+00 4.751346725918868863e+00
4.767111481712659860e+00 1.244479513738939680e+01
3.407456495133001084e+00 -4.022523211574027258e-01
-8.559362166216590850e-01 5.819777371972290503e+00
5.500513085238060818e+00 2.727052899503001004e+00
-1.436027058803911238e+00 6.709701562328558744e+00
6.855183353844951810e+00 8.412495076950765593e+00
6.628094489237902565e+00 4.863289401220933783e+00
-7.539543132067283437e-01 3.866552057194081904e+00
8.632226707796824883e+00 4.508932543449743591e+00
4.140051394783173855e+00 9.276246193940757223e+00
5.599713290315030179e+00 6.888355133760136084e+00
3.527303993696438766e+00 6.098270846301737436e+00
4.716389081891000146e+00 6.306949924384699813e+00
7.499095605102080953e+00 2.156079036830642615e+00
4.405165835793800611e+00 5.166836398371803973e+00
4.857940127398669539e+00 9.217955022043692992e+00
7.733824398158662738e+00 6.866703387184133867e+00
-6.259243581070883522e-03 5.070494742731098903e+00
1.988604593763375838e+00 6.475220657417869674e+00
-1.212939793594769000e+00 4.170816096725654454e+00
5.172542057242344171e+00 7.933636357661937311e+00
1.255260804547145526e+01 9.215271149070831669e+00
7.412086889706565707e+00 7.875711016815598597e+00
1.031600045215371608e+01 1.251497651601596317e-01
4.761577472846356684e+00 -4.400636859947910651e-01
2.722598791034974486e+00 3.470620496614142958e+00
6.187271332535519974e+00 3.217110830177675851e+00
3.168504653857558306e+00 1.713719956041715786e+00
7.005806763449829333e+00 6.080352926463200802e+00
4.904270134403486914e+00 2.748519977400457392e+00
8.669951478277113210e+00 5.632157127394839868e+00
8.293446733052640241e+00 2.468821976875583246e+00
5.319482422000856303e+00 3.214399025205047167e+00
-5.351777394736378923e-01 6.936467466782282543e+00
-8.802846691716323946e-01 4.386446406487912064e+00
2.656653039696577068e+00 -8.192271399216686234e-01
-1.392401688425408679e-01 1.093612908925646110e+01
8.186860712008387608e+00 1.829479941026465717e+00
4.421895417542659246e+00 3.727361082028240347e+00
1.011220597431477763e+01 4.633821975886911915e+00
5.148323673165277725e+00 2.942693964033359144e+00
8.486997534024336431e-01 5.928168410281458911e+00
-1.724688524033893167e+00 4.845290551622980502e+00
9.492770119282614161e+00 3.314759003147609739e+00
6.776660654588775756e+00 3.666553822977934196e+00
5.543376995850728406e+00 2.327914465322412862e+00
5.483704147856304445e+00 1.458825954544753145e+01
2.691773826734253916e+00 1.019519699056935202e+01
4.377060121887330624e+00 6.617824251702986160e-01
7.048944234433697886e+00 -2.650038914117004651e+00
7.280898793110673672e+00 3.585695068982674982e+00
4.257749450416177694e+00 1.038009375067287188e+00
2.711842768564527884e+00 5.019312209911867662e+00
6.545863326147981276e+00 3.321314807075869346e+00
7.334080804799000930e+00 9.069755649398576480e+00
3.491186785083199240e+00 5.813198476121216984e+00
9.024608581514069527e+00 5.314535305532849030e+00
6.870309271064725998e+00 9.630790915154699761e+00
5.399055428026299452e+00 4.664847881646239536e+00
6.537411841973880477e+00 4.658974914314674365e+00
3.265690618688229740e+00 8.009827830996755438e+00
1.102205763712513154e+01 3.263080760721422280e+00
8.627122145131291830e+00 3.833880643451314185e+00
1.945308085334101822e+00 4.585577713142012790e+00
7.589342086438738200e+00 9.010077720738689067e+00
7.397402630982442773e+00 1.041744521400356049e+01
5.004361288503177185e+00 6.575134443605300305e+00
3.879187213739858198e+00 8.283792337603504308e+00
4.949763313211812843e+00 6.911875270520784653e+00
5.009054980310057026e+00 2.532247946124094540e+00
1.275238905726654082e+01 3.770275675087213507e+00
5.022420362360933588e+00 5.094523286343494384e+00
6.999119741757828805e+00 6.720785443871209353e+00
7.351532917995282190e+00 6.386946803004461160e+00
6.779342155577785967e+00 4.633911048951937950e+00
4.449113287245536341e+00 9.079907777239506927e+00
-4.214626675450199755e+00 3.138541058053414989e+00
7.578821538101875532e+00 3.287010493859691351e+00
3.468236477557120168e+00 2.125774659769843478e+00
1.358335352313595479e-01 8.591034498523772100e+00
5.400124569753694814e-01 5.683537199750060331e+00
5.677262812967453165e+00 5.975019541746156904e+00
7.434518332621973258e-01 8.318504089467229079e+00
-8.913127811755856555e-01 6.095848280384199569e+00
-2.892330693047458823e+00 9.203181025340345656e-02
